"","cod_manzana","departamento","provincia","distrito","centro_poblado","manzana","automovil","motocicleta","hombre","mujer","De 0  a 4 años","De 5  a 9 años","De 10 a 14 años","De 15 a 19 años","De 20 a 24 años","De 25 a 29 años","De 30 a 34 años","De 35 a 39 años","De 40 a 44 años","De 45 a 49 años","De 50 a 54 años","De 55 a 59 años","De 60 a 64 años","De 65 a 69 años","De 70 a 74 años","De 75 a 79 años","De 80 a 84 años","De 85 a 89 años","De 90 a 94 años","De 95 a más","total"
"4412","120130000100100037 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 037",4,0,32,39,9,2,4,5,4,7,9,7,4,0,2,2,3,2,6,3,2,0,0,0,71
"4413","120130000100100040 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 040",2,2,16,18,2,1,4,3,2,1,2,2,1,3,4,3,0,0,3,3,0,0,0,0,34
"4414","1201300001001008888"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 8888",4,6,145,142,22,25,22,36,21,27,14,16,17,14,14,15,4,12,8,5,5,7,3,0,287
"4415","120130000100200002 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 002",2,2,35,59,17,12,7,5,8,11,6,7,5,3,6,0,1,1,2,2,1,0,0,0,94
"4416","120130000100200002E"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 002E",4,2,38,39,6,5,8,9,9,11,3,0,4,3,7,4,1,2,1,3,0,1,0,0,77
"4417","120130000100200004 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 004",3,3,36,45,5,6,4,3,11,6,5,3,4,4,10,5,2,6,1,2,3,1,0,0,81
"4418","120130000100200005 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 005",3,6,39,49,10,6,7,8,13,9,3,3,9,5,6,1,2,1,1,1,2,0,1,0,88
"4419","120130000100200006 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 006",2,6,60,57,18,11,8,11,11,10,5,6,6,10,4,8,4,1,2,1,0,1,0,0,117
"4420","120130000100200007 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 007",4,0,34,71,8,12,5,9,7,5,9,5,6,5,10,6,7,2,2,4,1,2,0,0,105
"4421","120130000100200010 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 010",2,1,34,38,6,11,4,6,1,5,8,4,2,3,3,3,3,5,3,2,2,1,0,0,72
"4422","120130000100200011 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 011",3,0,18,17,3,3,2,3,3,2,4,0,5,0,2,2,3,0,0,3,0,0,0,0,35
"4423","120130000100200012 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 012",1,1,21,23,2,4,2,7,4,2,1,3,3,1,4,0,2,3,2,3,1,0,0,0,44
"4424","120130000100200013 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 013",2,1,30,32,6,7,6,6,4,6,1,7,3,7,2,0,1,1,1,2,2,0,0,0,62
"4425","120130000100200014 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 014",3,1,33,42,5,6,9,7,9,7,5,3,3,2,2,1,4,4,5,1,2,0,0,0,75
"4426","120130000100200015 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 015",2,2,20,16,1,2,7,4,2,1,2,1,2,3,1,3,0,4,1,1,1,0,0,0,36
"4427","120130000100200016 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 016",1,0,24,30,5,5,7,3,6,3,3,4,3,3,1,4,1,1,2,0,1,1,1,0,54
"4428","120130000100200018A"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 018A",0,0,16,22,7,7,2,0,4,2,4,2,2,2,1,1,0,1,0,2,0,0,1,0,38
"4429","120130000100200019 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 019",1,0,20,28,4,4,5,5,6,7,0,2,4,4,2,1,0,3,1,0,0,0,0,0,48
"4430","120130000100200021A"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 021A",1,2,50,63,16,18,12,7,6,9,9,8,6,5,5,3,2,5,0,0,1,0,0,1,113
"4431","120130000100200023 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 023",6,2,61,70,11,15,11,13,14,7,7,11,7,9,6,3,4,5,3,2,2,0,1,0,131
"4432","120130000100200026 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 026",4,1,25,25,4,6,6,3,1,2,4,6,2,1,3,2,1,4,2,2,0,1,0,0,50
"4433","120130000100200027 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 027",1,6,47,56,6,10,7,14,8,6,8,8,5,7,5,7,1,1,4,1,2,2,1,0,103
"4434","120130000100200028 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 028",0,1,22,23,4,7,3,2,3,3,5,1,2,3,1,1,0,2,3,3,1,1,0,0,45
"4435","120130000100200029 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 029",2,0,34,45,5,9,7,10,8,4,6,7,4,4,2,2,2,3,2,1,1,2,0,0,79
"4436","120130000100200030 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 030",3,1,25,34,2,7,4,7,2,4,5,4,3,4,3,3,1,5,1,1,1,1,1,0,59
"4437","120130000100200031 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 031",0,1,20,30,2,7,5,5,2,3,6,1,3,3,6,1,0,1,1,1,2,1,0,0,50
"4438","120130000100200032 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 032",2,1,32,34,4,3,8,4,5,4,2,3,4,5,8,2,4,3,3,3,0,0,1,0,66
"4439","120130000100200033 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 033",1,0,26,36,3,8,6,2,7,6,4,5,5,2,2,3,1,0,1,4,1,1,0,1,62
"4440","120130000100200034 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 034",4,1,27,36,4,5,4,3,6,4,1,3,2,6,10,2,2,3,2,1,4,1,0,0,63
"4441","120130000100200036 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 036",0,2,16,15,1,2,2,4,5,1,1,2,3,2,4,2,0,0,0,0,1,1,0,0,31
"4442","120130000100200037 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 037",1,1,21,26,5,4,5,2,3,3,1,3,3,5,1,1,4,3,2,0,1,1,0,0,47
"4443","120130000100200038 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 038",1,0,25,40,4,8,3,7,7,4,4,3,5,3,2,4,3,2,3,2,1,0,0,0,65
"4444","120130000100200039 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 039",5,1,35,40,4,8,1,6,11,4,4,3,5,6,5,2,5,2,3,4,1,0,1,0,75
"4445","120130000100200040 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 040",1,2,18,29,5,6,2,3,4,5,3,2,1,5,3,1,2,1,2,2,0,0,0,0,47
"4446","120130000100200041 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 041",3,3,49,41,7,4,11,5,11,11,8,6,6,8,1,2,1,3,4,0,1,0,1,0,90
"4447","1201300001002008888"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 8888",4,2,96,119,15,22,29,17,16,12,20,15,7,11,12,7,10,7,6,6,1,0,1,1,215
"4448","120130000100300001 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 001",6,1,42,65,15,15,10,11,6,11,7,4,6,8,2,1,2,5,3,1,0,0,0,0,107
"4449","120130000100300002A"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 002A",7,3,80,128,19,26,19,23,12,21,16,13,16,13,5,7,5,3,5,3,0,1,1,0,208
"4450","120130000100300002B"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 002B",1,0,29,28,7,6,7,9,6,4,4,2,3,3,2,2,0,1,0,1,0,0,0,0,57
"4451","120130000100300003 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 003",1,0,18,17,4,3,4,3,1,3,4,1,0,3,1,1,1,2,1,1,1,1,0,0,35
"4452","120130000100300003B"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 003B",1,3,35,37,8,9,10,7,9,3,6,1,7,4,4,1,1,0,2,0,0,0,0,0,72
"4453","120130000100300003E"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 003E",2,1,21,14,7,6,4,3,2,1,1,3,3,2,1,0,0,0,0,1,0,0,0,1,35
"4454","120130000100300004 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 004",8,4,65,83,17,13,12,14,15,10,10,5,11,12,1,5,5,4,3,6,2,1,1,1,148
"4455","120130000100300006 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 006",2,2,35,35,2,5,7,8,3,3,6,6,2,4,6,5,2,2,4,2,1,1,1,0,70
"4456","120130000100300007 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 007",2,2,30,39,4,6,4,12,4,5,5,1,4,7,6,1,2,1,0,7,0,0,0,0,69
"4457","120130000100300008 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 008",0,0,28,32,4,7,6,1,5,7,6,3,1,1,1,4,2,4,7,1,0,0,0,0,60
"4458","120130000100300009 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 009",3,0,31,31,6,6,4,4,3,6,4,3,4,2,2,6,2,4,4,1,1,0,0,0,62
"4459","120130000100300010 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 010",4,1,30,31,2,5,3,9,4,1,3,4,4,3,3,7,4,3,3,3,0,0,0,0,61
"4460","120130000100300011 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 011",3,4,31,36,5,3,1,8,7,5,5,2,4,7,4,6,2,2,3,1,1,1,0,0,67
"4461","120130000100300012 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 012",5,4,37,41,11,6,5,6,9,7,4,4,2,5,6,6,0,0,2,4,1,0,0,0,78
"4462","120130000100300013 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 013",2,3,18,30,2,6,2,5,6,1,3,2,3,3,1,3,5,3,0,0,0,2,1,0,48
"4463","120130000100300014 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 014",3,3,21,22,2,5,3,5,2,4,2,6,3,1,1,2,3,2,2,0,0,0,0,0,43
"4464","120130000100300015 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 015",2,2,23,36,6,8,4,5,3,2,6,7,3,3,3,5,0,2,0,1,1,0,0,0,59
"4465","120130000100300016 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 016",6,7,33,34,7,5,4,4,8,7,6,4,7,2,3,3,3,1,2,1,0,0,0,0,67
"4466","120130000100300017 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 017",6,6,38,34,5,3,6,9,7,2,5,8,3,5,1,5,6,3,1,0,1,1,0,1,72
"4467","120130000100300018 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 018",2,0,23,26,3,2,4,2,6,3,3,5,5,3,2,1,5,3,2,0,0,0,0,0,49
"4468","120130000100300019 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 019",1,3,39,41,7,11,8,9,4,5,3,6,2,5,2,5,1,3,3,3,1,1,0,1,80
"4469","120130000100300020 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 020",3,2,30,32,4,10,5,6,4,4,5,5,3,3,3,0,4,3,1,2,0,0,0,0,62
"4470","120130000100300021 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 021",0,3,28,35,2,6,7,5,6,6,2,2,3,7,4,5,2,1,1,2,1,0,1,0,63
"4471","120130000100300024A"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 024A",6,2,24,26,3,3,4,5,2,2,2,3,5,3,4,1,2,4,4,2,1,0,0,0,50
"4472","120130000100300024B"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 024B",8,4,57,54,9,6,10,9,9,12,10,3,3,13,6,4,3,6,2,1,1,2,2,0,111
"4473","120130000100300025 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 025",4,3,40,64,10,5,9,11,9,8,4,6,3,10,4,9,3,5,4,2,2,0,0,0,104
"4474","120130000100300026 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 026",7,2,64,68,6,6,10,8,11,12,10,5,3,13,7,14,4,7,8,2,4,0,2,0,132
"4475","120130000100300027 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 027",4,1,40,58,7,10,9,12,4,10,9,3,8,10,2,3,3,1,4,2,0,1,0,0,98
"4476","120130000100300028 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 028",2,3,45,39,7,6,5,5,4,9,6,8,4,8,5,0,4,3,4,4,1,0,1,0,84
"4477","120130000100300029 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 029",2,4,42,44,8,9,10,10,4,6,9,7,9,4,2,1,1,1,3,1,1,0,0,0,86
"4478","120130000100300030A"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 030A",1,0,23,19,3,6,5,0,2,4,3,5,0,1,2,4,1,1,1,2,0,2,0,0,42
"4479","120130000100300033 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 033",2,3,36,41,8,6,8,7,4,7,1,2,8,9,1,2,2,4,6,1,1,0,0,0,77
"4480","120130000100300034B"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 034B",3,2,24,27,4,4,6,6,5,3,1,5,2,3,4,1,4,1,2,0,0,0,0,0,51
"4481","120130000100300035A"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 035A",0,0,13,25,1,6,7,3,2,0,1,3,5,1,0,0,3,2,3,0,0,1,0,0,38
"4482","120130000100300036 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 036",2,1,17,19,3,5,3,2,3,4,3,1,2,2,3,0,0,0,2,2,1,0,0,0,36
"4483","120130000100300037 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 037",2,1,18,19,3,3,3,8,5,2,2,4,3,2,0,0,0,0,1,0,1,0,0,0,37
"4484","120130000100300038 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 038",0,0,20,21,4,4,5,7,1,4,2,5,0,2,2,2,0,1,1,0,1,0,0,0,41
"4485","120130000100300039 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 039",4,1,24,23,4,4,2,5,5,5,4,5,6,2,2,0,0,0,1,2,0,0,0,0,47
"4486","120130000100300040 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 040",1,1,13,17,1,5,1,6,3,2,3,3,1,2,0,2,1,0,0,0,0,0,0,0,30
"4487","120130000100300041 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 041",4,4,65,62,12,13,9,16,14,12,9,7,9,2,11,3,3,4,1,1,1,0,0,0,127
"4488","120130000100300043A"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 043A",2,0,31,37,4,5,5,5,5,6,9,4,2,3,5,4,2,3,4,0,1,0,0,1,68
"4489","120130000100300043B"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 043B",0,2,51,56,12,12,13,12,6,6,8,9,3,4,4,2,2,3,5,3,2,1,0,0,107
"4490","120130000100300044B"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 044B",1,1,26,30,6,5,6,10,7,4,3,5,4,3,2,0,1,0,0,0,0,0,0,0,56
"4491","120130000100300044C"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 044C",0,2,22,28,5,5,8,10,3,2,0,0,5,2,3,3,0,2,1,0,0,1,0,0,50
"4492","120130000100300044E"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 044E",3,1,22,27,5,6,3,6,9,5,2,3,3,2,1,2,1,1,0,0,0,0,0,0,49
"4493","120130000100300044F"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 044F",3,0,24,23,3,5,3,4,6,5,5,3,1,1,4,2,2,0,0,0,1,2,0,0,47
"4494","120130000100300044H"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 044H",4,1,24,21,3,4,4,3,5,4,2,5,1,1,2,4,5,1,1,0,0,0,0,0,45
"4495","120130000100300044I"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 044I",6,3,46,55,9,10,12,7,12,8,6,10,10,6,3,2,1,1,1,2,0,0,1,0,101
"4496","120130000100300045A"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 045A",2,0,16,16,2,2,6,3,3,0,3,2,3,2,3,0,0,2,0,0,1,0,0,0,32
"4497","120130000100300045C"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 045C",0,2,33,41,9,8,12,5,8,4,6,7,4,2,1,2,2,2,1,1,0,0,0,0,74
"4498","120130000100300045D"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 045D",3,5,37,67,8,12,12,17,9,5,3,10,6,11,3,3,1,2,0,1,1,0,0,0,104
"4499","120130000100300046 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 046",3,5,49,41,10,11,7,8,11,9,5,7,5,5,4,2,2,0,1,0,2,1,0,0,90
"4500","120130000100300047 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 047",0,3,15,30,8,3,6,2,5,4,7,1,4,0,2,0,1,0,1,0,0,1,0,0,45
"4501","120130000100300048 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 048",8,6,55,70,10,9,12,11,13,19,8,4,5,4,8,5,6,3,4,1,1,2,0,0,125
"4502","120130000100300049 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 049",4,4,52,58,17,10,6,8,15,8,4,10,7,4,4,5,2,3,1,3,1,0,1,1,110
"4503","120130000100300050E"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 050E",4,2,31,39,7,7,11,5,6,9,4,6,6,1,0,1,3,1,0,1,2,0,0,0,70
"4504","120130000100300050F"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 050F",5,3,35,36,7,4,5,7,6,12,2,8,5,1,5,0,2,1,2,2,1,1,0,0,71
"4505","120130000100300050H"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 050H",3,4,28,33,8,8,4,2,9,7,4,4,2,3,2,1,1,2,1,3,0,0,0,0,61
"4506","120130000100300050I"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 050I",5,6,70,78,11,14,14,14,12,11,14,10,11,5,10,2,9,3,5,2,1,0,0,0,148
"4507","120130000100300051B"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 051B",2,4,88,71,17,11,25,25,14,13,10,11,8,9,3,3,6,0,2,2,0,0,0,0,159
"4508","120130000100300051C"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 051C",2,1,37,39,10,6,9,11,11,2,5,7,2,6,4,0,0,0,3,0,0,0,0,0,76
"4509","120130000100300051D"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 051D",2,4,32,35,3,4,7,7,12,3,2,3,7,5,4,1,5,1,1,1,1,0,0,0,67
"4510","120130000100300052 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 052",3,4,51,65,8,10,8,15,7,14,2,12,6,9,5,6,6,1,5,1,0,1,0,0,116
"4511","120130000100300053 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 053",3,3,43,50,10,6,16,9,7,6,3,5,8,6,5,5,1,3,0,1,0,0,1,1,93
"4512","120130000100300054 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 054",1,1,14,20,4,4,4,5,2,2,3,2,3,2,0,1,0,2,0,0,0,0,0,0,34
"4513","120130000100300055A"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 055A",8,0,32,50,5,6,6,9,6,4,7,3,5,6,5,2,7,2,5,3,1,0,0,0,82
"4514","120130000100300055B"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 055B",5,2,82,91,18,18,18,17,17,16,9,13,15,6,9,3,7,2,3,1,1,0,0,0,173
"4515","120130000100300056A"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 056A",1,1,22,26,5,4,4,3,0,4,7,4,0,3,3,3,3,1,1,0,0,1,1,1,48
"4516","120130000100300057A"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 057A",3,0,33,35,2,4,2,7,8,6,3,6,2,5,5,3,4,3,3,3,0,1,1,0,68
"4517","120130000100300058 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 058",9,5,83,91,17,20,19,16,20,16,13,7,13,11,7,5,5,1,1,0,2,0,0,1,174
"4518","120130000100300059C"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 059C",6,4,83,91,19,18,19,20,14,15,11,14,4,6,9,9,8,4,3,0,0,1,0,0,174
"4519","120130000100300059D"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 059D",1,2,31,28,5,8,4,8,7,5,1,6,6,3,2,3,1,0,0,0,0,0,0,0,59
"4520","120130000100300060C"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 060C",6,2,75,84,14,14,10,19,17,11,13,9,7,5,11,10,5,5,5,1,1,1,1,0,159
"4521","120130000100300062 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 062",3,1,28,44,8,10,9,5,10,3,9,1,6,5,2,0,3,0,0,0,0,1,0,0,72
"4522","120130000100300063A"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 063A",3,2,54,61,11,9,17,15,14,13,6,10,6,3,4,3,2,1,0,1,0,0,0,0,115
"4523","1201300001003008888"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 8888",11,5,113,124,22,22,25,25,28,15,12,12,17,18,8,6,7,4,8,4,3,1,0,0,237
"4524","120130000100301012A"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 012A",1,1,23,22,6,1,8,6,4,4,3,3,1,5,1,1,0,0,1,0,1,0,0,0,45
"4525","120130000100301013 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 013",1,1,26,28,7,2,9,6,5,3,3,5,4,5,0,3,0,1,1,0,0,0,0,0,54
"4526","120130000100301015 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 015",1,0,21,18,5,4,6,3,6,3,1,4,4,1,0,0,2,0,0,0,0,0,0,0,39
"4527","120130000100301016 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 016",3,0,65,55,13,14,14,9,10,8,16,9,8,0,2,4,3,7,1,2,0,0,0,0,120
"4528","120130000100301018B"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 018B",2,0,24,20,2,8,4,5,3,4,3,5,0,0,3,3,2,0,1,0,1,0,0,0,44
"4529","120130000100301019 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 019",2,3,38,28,6,7,12,6,4,5,1,4,5,3,4,1,1,3,1,2,1,0,0,0,66
"4530","120130000100301020A"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 020A",5,1,42,49,9,7,11,12,4,7,8,8,5,9,2,2,2,3,0,1,0,1,0,0,91
"4531","120130000100301026 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 026",0,0,26,25,5,9,9,6,3,3,2,1,4,3,2,0,1,1,2,0,0,0,0,0,51
"4532","120130000100301027 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 027",1,2,21,27,7,5,5,5,4,1,5,4,2,2,2,2,1,2,0,0,1,0,0,0,48
"4533","120130000100301032 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 032",5,4,152,186,27,30,37,53,44,36,27,18,21,17,3,8,7,3,5,1,0,1,0,0,338
"4534","120130000100301033 "," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 033",2,4,36,53,7,13,14,13,2,8,8,8,5,3,3,3,1,0,1,0,0,0,0,0,89
"4535","1201300001003018888"," Junin","Huancayo","San Jeronimo de Tunan","San Jeronimo de Tunan","Mza: 8888",8,6,103,113,22,23,26,18,17,14,17,14,12,12,10,7,12,6,5,0,0,1,0,0,216
"4536","120132000100100001 "," Junin","Huancayo","Saño","Saño","Mza: 001",2,3,22,30,4,2,6,6,4,4,6,2,1,4,3,3,2,3,0,1,1,0,0,0,52
"4537","120132000100100002 "," Junin","Huancayo","Saño","Saño","Mza: 002",3,2,30,41,6,6,2,5,10,7,2,8,1,2,9,3,2,1,2,3,2,0,0,0,71
"4538","120132000100100003 "," Junin","Huancayo","Saño","Saño","Mza: 003",0,0,27,16,12,3,5,3,5,4,1,0,1,1,3,1,1,0,0,1,1,1,0,0,43
"4539","120132000100100003B"," Junin","Huancayo","Saño","Saño","Mza: 003B",0,1,20,22,2,5,6,6,5,1,1,2,1,7,2,1,0,0,1,1,1,0,0,0,42
"4540","120132000100100003G"," Junin","Huancayo","Saño","Saño","Mza: 003G",0,0,22,25,6,7,8,5,5,3,6,2,0,1,2,0,2,0,0,0,0,0,0,0,47
"4541","120132000100100003H"," Junin","Huancayo","Saño","Saño","Mza: 003H",1,5,42,53,6,8,13,11,7,12,3,1,6,1,8,2,5,3,3,2,1,1,2,0,95
